0.02 0.30002 0.471209
0.03 0.30002 0.470967
0.04 0.30002 0.470604
0.05 0.30002 0.470119
0.06 0.30002 0.469513
0.07 0.30002 0.468784
0.08 0.30002 0.467932
0.09 0.30002 0.466957
0.1 0.30002 0.465858
0.11 0.30002 0.464633
0.12 0.30002 0.463282
0.13 0.30002 0.461805
0.14 0.30002 0.460199
0.15 0.30002 0.458463
0.16 0.30002 0.456596
0.17 0.30002 0.454597
0.18 0.30002 0.452464
0.19 0.30002 0.450195
0.2 0.30002 0.447787
0.21 0.30002 0.445239
0.22 0.30002 0.442549
0.23 0.30002 0.439714
0.24 0.30002 0.436731
0.25 0.30002 0.433597
0.26 0.30002 0.430309
0.27 0.30002 0.426864
0.28 0.30002 0.423257
0.29 0.30002 0.419486
0.3 0.30002 0.415545
0.31 0.30002 0.411429
0.32 0.30002 0.407134
0.33 0.30002 0.402655
0.34 0.30002 0.397984
0.35 0.30002 0.393115
0.36 0.30002 0.388041
0.37 0.30002 0.382755
0.38 0.30002 0.377246
0.39 0.30002 0.371506
0.4 0.30002 0.365524
0.41 0.30002 0.359288
0.42 0.30002 0.352784
0.43 0.30002 0.345999
0.44 0.30002 0.338914
0.45 0.30002 0.331512
0.46 0.30002 0.32377
0.47 0.30002 0.315664
0.48 0.30002 0.307165
0.49 0.30002 0.298241
0.5 0.30002 0.288851
0.51 0.30002 0.27895
0.52 0.30002 0.26848
0.53 0.30002 0.257372
0.54 0.30002 0.24554
0.55 0.30002 0.232871
0.56 0.30002 0.219222
0.57 0.30002 0.204391
0.58 0.30002 0.1881
0.59 0.30002 0.16993
0.6 0.30002 0.149219
0.61 0.30002 0.124797
0.62 0.30002 0.0941019
0.63 0.30002 0.02786
0.64 0.30002 0.000179249
0.65 0.30002 1.55344e-11
0.66 0.30002 1.58024e-22
0.67 0.30002 1.5565e-33
0.68 0.30002 1.49162e-44
0.69 0.30002 1.39868e-55
0.7 0.30002 1.29283e-66
0.71 0.30002 1.19004e-77
0.72 0.30002 1.10649e-88
0.73 0.30002 1.05845e-99
0.74 0.30002 1.06242e-110
0.75 0.30002 1.13533e-121
0.76 0.30002 1.2943e-132
0.77 0.30002 1.55588e-143
0.78 0.30002 1.93464e-154
0.79 0.30002 2.44128e-165
0.8 0.30002 3.08038e-176
0.81 0.30002 3.84842e-187
0.82 0.30002 4.73227e-198
0.83 0.30002 5.70863e-209
